RunScript;Config;RunId;Output;offset;remainingFractionKiga;remainingFractionPrimary;remainingFractionSecondary;remainingFractionLeisure;remainingFractionWork;remainingFractionShoppingErrandsBusiness
run.sh;config_sz563.xml;sz563;output/5-1.0-0.5-0.5-0.4-0.4-0.4;5;1.0;0.5;0.5;0.4;0.4;0.4
run.sh;config_sz564.xml;sz564;output/5-1.0-0.5-0.5-0.4-0.4-0.2;5;1.0;0.5;0.5;0.4;0.4;0.2
run.sh;config_sz565.xml;sz565;output/5-1.0-0.5-0.5-0.2-0.8-0.4;5;1.0;0.5;0.5;0.2;0.8;0.4
run.sh;config_sz566.xml;sz566;output/5-1.0-0.5-0.5-0.2-0.8-0.2;5;1.0;0.5;0.5;0.2;0.8;0.2
run.sh;config_sz567.xml;sz567;output/5-1.0-0.5-0.5-0.2-0.6-0.4;5;1.0;0.5;0.5;0.2;0.6;0.4
run.sh;config_sz568.xml;sz568;output/5-1.0-0.5-0.5-0.2-0.6-0.2;5;1.0;0.5;0.5;0.2;0.6;0.2
run.sh;config_sz569.xml;sz569;output/5-1.0-0.5-0.5-0.2-0.4-0.4;5;1.0;0.5;0.5;0.2;0.4;0.4
run.sh;config_sz570.xml;sz570;output/5-1.0-0.5-0.5-0.2-0.4-0.2;5;1.0;0.5;0.5;0.2;0.4;0.2
run.sh;config_sz571.xml;sz571;output/5-1.0-0.5-0.5-0.0-0.8-0.4;5;1.0;0.5;0.5;0.0;0.8;0.4
run.sh;config_sz572.xml;sz572;output/5-1.0-0.5-0.5-0.0-0.8-0.2;5;1.0;0.5;0.5;0.0;0.8;0.2
run.sh;config_sz573.xml;sz573;output/5-1.0-0.5-0.5-0.0-0.6-0.4;5;1.0;0.5;0.5;0.0;0.6;0.4
run.sh;config_sz574.xml;sz574;output/5-1.0-0.5-0.5-0.0-0.6-0.2;5;1.0;0.5;0.5;0.0;0.6;0.2
run.sh;config_sz575.xml;sz575;output/5-1.0-0.5-0.5-0.0-0.4-0.4;5;1.0;0.5;0.5;0.0;0.4;0.4
run.sh;config_sz576.xml;sz576;output/5-1.0-0.5-0.5-0.0-0.4-0.2;5;1.0;0.5;0.5;0.0;0.4;0.2
run.sh;config_sz577.xml;sz577;output/5-1.0-0.5-0.0-0.4-0.8-0.4;5;1.0;0.5;0.0;0.4;0.8;0.4
run.sh;config_sz578.xml;sz578;output/5-1.0-0.5-0.0-0.4-0.8-0.2;5;1.0;0.5;0.0;0.4;0.8;0.2
run.sh;config_sz579.xml;sz579;output/5-1.0-0.5-0.0-0.4-0.6-0.4;5;1.0;0.5;0.0;0.4;0.6;0.4
run.sh;config_sz580.xml;sz580;output/5-1.0-0.5-0.0-0.4-0.6-0.2;5;1.0;0.5;0.0;0.4;0.6;0.2
run.sh;config_sz581.xml;sz581;output/5-1.0-0.5-0.0-0.4-0.4-0.4;5;1.0;0.5;0.0;0.4;0.4;0.4
run.sh;config_sz582.xml;sz582;output/5-1.0-0.5-0.0-0.4-0.4-0.2;5;1.0;0.5;0.0;0.4;0.4;0.2
run.sh;config_sz583.xml;sz583;output/5-1.0-0.5-0.0-0.2-0.8-0.4;5;1.0;0.5;0.0;0.2;0.8;0.4
run.sh;config_sz584.xml;sz584;output/5-1.0-0.5-0.0-0.2-0.8-0.2;5;1.0;0.5;0.0;0.2;0.8;0.2
run.sh;config_sz585.xml;sz585;output/5-1.0-0.5-0.0-0.2-0.6-0.4;5;1.0;0.5;0.0;0.2;0.6;0.4
run.sh;config_sz586.xml;sz586;output/5-1.0-0.5-0.0-0.2-0.6-0.2;5;1.0;0.5;0.0;0.2;0.6;0.2
run.sh;config_sz587.xml;sz587;output/5-1.0-0.5-0.0-0.2-0.4-0.4;5;1.0;0.5;0.0;0.2;0.4;0.4
run.sh;config_sz588.xml;sz588;output/5-1.0-0.5-0.0-0.2-0.4-0.2;5;1.0;0.5;0.0;0.2;0.4;0.2
run.sh;config_sz589.xml;sz589;output/5-1.0-0.5-0.0-0.0-0.8-0.4;5;1.0;0.5;0.0;0.0;0.8;0.4
run.sh;config_sz590.xml;sz590;output/5-1.0-0.5-0.0-0.0-0.8-0.2;5;1.0;0.5;0.0;0.0;0.8;0.2
run.sh;config_sz591.xml;sz591;output/5-1.0-0.5-0.0-0.0-0.6-0.4;5;1.0;0.5;0.0;0.0;0.6;0.4
run.sh;config_sz592.xml;sz592;output/5-1.0-0.5-0.0-0.0-0.6-0.2;5;1.0;0.5;0.0;0.0;0.6;0.2
run.sh;config_sz593.xml;sz593;output/5-1.0-0.5-0.0-0.0-0.4-0.4;5;1.0;0.5;0.0;0.0;0.4;0.4
run.sh;config_sz594.xml;sz594;output/5-1.0-0.5-0.0-0.0-0.4-0.2;5;1.0;0.5;0.0;0.0;0.4;0.2
run.sh;config_sz595.xml;sz595;output/5-1.0-0.1-1.0-0.4-0.8-0.4;5;1.0;0.1;1.0;0.4;0.8;0.4
run.sh;config_sz596.xml;sz596;output/5-1.0-0.1-1.0-0.4-0.8-0.2;5;1.0;0.1;1.0;0.4;0.8;0.2
run.sh;config_sz597.xml;sz597;output/5-1.0-0.1-1.0-0.4-0.6-0.4;5;1.0;0.1;1.0;0.4;0.6;0.4
run.sh;config_sz598.xml;sz598;output/5-1.0-0.1-1.0-0.4-0.6-0.2;5;1.0;0.1;1.0;0.4;0.6;0.2
run.sh;config_sz599.xml;sz599;output/5-1.0-0.1-1.0-0.4-0.4-0.4;5;1.0;0.1;1.0;0.4;0.4;0.4
run.sh;config_sz600.xml;sz600;output/5-1.0-0.1-1.0-0.4-0.4-0.2;5;1.0;0.1;1.0;0.4;0.4;0.2
run.sh;config_sz601.xml;sz601;output/5-1.0-0.1-1.0-0.2-0.8-0.4;5;1.0;0.1;1.0;0.2;0.8;0.4
run.sh;config_sz602.xml;sz602;output/5-1.0-0.1-1.0-0.2-0.8-0.2;5;1.0;0.1;1.0;0.2;0.8;0.2
run.sh;config_sz603.xml;sz603;output/5-1.0-0.1-1.0-0.2-0.6-0.4;5;1.0;0.1;1.0;0.2;0.6;0.4
run.sh;config_sz604.xml;sz604;output/5-1.0-0.1-1.0-0.2-0.6-0.2;5;1.0;0.1;1.0;0.2;0.6;0.2
run.sh;config_sz605.xml;sz605;output/5-1.0-0.1-1.0-0.2-0.4-0.4;5;1.0;0.1;1.0;0.2;0.4;0.4
run.sh;config_sz606.xml;sz606;output/5-1.0-0.1-1.0-0.2-0.4-0.2;5;1.0;0.1;1.0;0.2;0.4;0.2
run.sh;config_sz607.xml;sz607;output/5-1.0-0.1-1.0-0.0-0.8-0.4;5;1.0;0.1;1.0;0.0;0.8;0.4
run.sh;config_sz608.xml;sz608;output/5-1.0-0.1-1.0-0.0-0.8-0.2;5;1.0;0.1;1.0;0.0;0.8;0.2
run.sh;config_sz609.xml;sz609;output/5-1.0-0.1-1.0-0.0-0.6-0.4;5;1.0;0.1;1.0;0.0;0.6;0.4
run.sh;config_sz610.xml;sz610;output/5-1.0-0.1-1.0-0.0-0.6-0.2;5;1.0;0.1;1.0;0.0;0.6;0.2
run.sh;config_sz611.xml;sz611;output/5-1.0-0.1-1.0-0.0-0.4-0.4;5;1.0;0.1;1.0;0.0;0.4;0.4
run.sh;config_sz612.xml;sz612;output/5-1.0-0.1-1.0-0.0-0.4-0.2;5;1.0;0.1;1.0;0.0;0.4;0.2
run.sh;config_sz613.xml;sz613;output/5-1.0-0.1-0.5-0.4-0.8-0.4;5;1.0;0.1;0.5;0.4;0.8;0.4
run.sh;config_sz614.xml;sz614;output/5-1.0-0.1-0.5-0.4-0.8-0.2;5;1.0;0.1;0.5;0.4;0.8;0.2
run.sh;config_sz615.xml;sz615;output/5-1.0-0.1-0.5-0.4-0.6-0.4;5;1.0;0.1;0.5;0.4;0.6;0.4
run.sh;config_sz616.xml;sz616;output/5-1.0-0.1-0.5-0.4-0.6-0.2;5;1.0;0.1;0.5;0.4;0.6;0.2
run.sh;config_sz617.xml;sz617;output/5-1.0-0.1-0.5-0.4-0.4-0.4;5;1.0;0.1;0.5;0.4;0.4;0.4
run.sh;config_sz618.xml;sz618;output/5-1.0-0.1-0.5-0.4-0.4-0.2;5;1.0;0.1;0.5;0.4;0.4;0.2
run.sh;config_sz619.xml;sz619;output/5-1.0-0.1-0.5-0.2-0.8-0.4;5;1.0;0.1;0.5;0.2;0.8;0.4
run.sh;config_sz620.xml;sz620;output/5-1.0-0.1-0.5-0.2-0.8-0.2;5;1.0;0.1;0.5;0.2;0.8;0.2
run.sh;config_sz621.xml;sz621;output/5-1.0-0.1-0.5-0.2-0.6-0.4;5;1.0;0.1;0.5;0.2;0.6;0.4
run.sh;config_sz622.xml;sz622;output/5-1.0-0.1-0.5-0.2-0.6-0.2;5;1.0;0.1;0.5;0.2;0.6;0.2
run.sh;config_sz623.xml;sz623;output/5-1.0-0.1-0.5-0.2-0.4-0.4;5;1.0;0.1;0.5;0.2;0.4;0.4
run.sh;config_sz624.xml;sz624;output/5-1.0-0.1-0.5-0.2-0.4-0.2;5;1.0;0.1;0.5;0.2;0.4;0.2
run.sh;config_sz625.xml;sz625;output/5-1.0-0.1-0.5-0.0-0.8-0.4;5;1.0;0.1;0.5;0.0;0.8;0.4
run.sh;config_sz626.xml;sz626;output/5-1.0-0.1-0.5-0.0-0.8-0.2;5;1.0;0.1;0.5;0.0;0.8;0.2
run.sh;config_sz627.xml;sz627;output/5-1.0-0.1-0.5-0.0-0.6-0.4;5;1.0;0.1;0.5;0.0;0.6;0.4
run.sh;config_sz628.xml;sz628;output/5-1.0-0.1-0.5-0.0-0.6-0.2;5;1.0;0.1;0.5;0.0;0.6;0.2
run.sh;config_sz629.xml;sz629;output/5-1.0-0.1-0.5-0.0-0.4-0.4;5;1.0;0.1;0.5;0.0;0.4;0.4
run.sh;config_sz630.xml;sz630;output/5-1.0-0.1-0.5-0.0-0.4-0.2;5;1.0;0.1;0.5;0.0;0.4;0.2
run.sh;config_sz631.xml;sz631;output/5-1.0-0.1-0.0-0.4-0.8-0.4;5;1.0;0.1;0.0;0.4;0.8;0.4
run.sh;config_sz632.xml;sz632;output/5-1.0-0.1-0.0-0.4-0.8-0.2;5;1.0;0.1;0.0;0.4;0.8;0.2
run.sh;config_sz633.xml;sz633;output/5-1.0-0.1-0.0-0.4-0.6-0.4;5;1.0;0.1;0.0;0.4;0.6;0.4
run.sh;config_sz634.xml;sz634;output/5-1.0-0.1-0.0-0.4-0.6-0.2;5;1.0;0.1;0.0;0.4;0.6;0.2
run.sh;config_sz635.xml;sz635;output/5-1.0-0.1-0.0-0.4-0.4-0.4;5;1.0;0.1;0.0;0.4;0.4;0.4
run.sh;config_sz636.xml;sz636;output/5-1.0-0.1-0.0-0.4-0.4-0.2;5;1.0;0.1;0.0;0.4;0.4;0.2
run.sh;config_sz637.xml;sz637;output/5-1.0-0.1-0.0-0.2-0.8-0.4;5;1.0;0.1;0.0;0.2;0.8;0.4
run.sh;config_sz638.xml;sz638;output/5-1.0-0.1-0.0-0.2-0.8-0.2;5;1.0;0.1;0.0;0.2;0.8;0.2
run.sh;config_sz639.xml;sz639;output/5-1.0-0.1-0.0-0.2-0.6-0.4;5;1.0;0.1;0.0;0.2;0.6;0.4
run.sh;config_sz640.xml;sz640;output/5-1.0-0.1-0.0-0.2-0.6-0.2;5;1.0;0.1;0.0;0.2;0.6;0.2
run.sh;config_sz641.xml;sz641;output/5-1.0-0.1-0.0-0.2-0.4-0.4;5;1.0;0.1;0.0;0.2;0.4;0.4
run.sh;config_sz642.xml;sz642;output/5-1.0-0.1-0.0-0.2-0.4-0.2;5;1.0;0.1;0.0;0.2;0.4;0.2
run.sh;config_sz643.xml;sz643;output/5-1.0-0.1-0.0-0.0-0.8-0.4;5;1.0;0.1;0.0;0.0;0.8;0.4
run.sh;config_sz644.xml;sz644;output/5-1.0-0.1-0.0-0.0-0.8-0.2;5;1.0;0.1;0.0;0.0;0.8;0.2
run.sh;config_sz645.xml;sz645;output/5-1.0-0.1-0.0-0.0-0.6-0.4;5;1.0;0.1;0.0;0.0;0.6;0.4
run.sh;config_sz646.xml;sz646;output/5-1.0-0.1-0.0-0.0-0.6-0.2;5;1.0;0.1;0.0;0.0;0.6;0.2
run.sh;config_sz647.xml;sz647;output/5-1.0-0.1-0.0-0.0-0.4-0.4;5;1.0;0.1;0.0;0.0;0.4;0.4
run.sh;config_sz648.xml;sz648;output/5-1.0-0.1-0.0-0.0-0.4-0.2;5;1.0;0.1;0.0;0.0;0.4;0.2
run.sh;config_sz649.xml;sz649;output/5-0.5-1.0-1.0-0.4-0.8-0.4;5;0.5;1.0;1.0;0.4;0.8;0.4
run.sh;config_sz650.xml;sz650;output/5-0.5-1.0-1.0-0.4-0.8-0.2;5;0.5;1.0;1.0;0.4;0.8;0.2
run.sh;config_sz651.xml;sz651;output/5-0.5-1.0-1.0-0.4-0.6-0.4;5;0.5;1.0;1.0;0.4;0.6;0.4
run.sh;config_sz652.xml;sz652;output/5-0.5-1.0-1.0-0.4-0.6-0.2;5;0.5;1.0;1.0;0.4;0.6;0.2
run.sh;config_sz653.xml;sz653;output/5-0.5-1.0-1.0-0.4-0.4-0.4;5;0.5;1.0;1.0;0.4;0.4;0.4
run.sh;config_sz654.xml;sz654;output/5-0.5-1.0-1.0-0.4-0.4-0.2;5;0.5;1.0;1.0;0.4;0.4;0.2
run.sh;config_sz655.xml;sz655;output/5-0.5-1.0-1.0-0.2-0.8-0.4;5;0.5;1.0;1.0;0.2;0.8;0.4
run.sh;config_sz656.xml;sz656;output/5-0.5-1.0-1.0-0.2-0.8-0.2;5;0.5;1.0;1.0;0.2;0.8;0.2
run.sh;config_sz657.xml;sz657;output/5-0.5-1.0-1.0-0.2-0.6-0.4;5;0.5;1.0;1.0;0.2;0.6;0.4
run.sh;config_sz658.xml;sz658;output/5-0.5-1.0-1.0-0.2-0.6-0.2;5;0.5;1.0;1.0;0.2;0.6;0.2
run.sh;config_sz659.xml;sz659;output/5-0.5-1.0-1.0-0.2-0.4-0.4;5;0.5;1.0;1.0;0.2;0.4;0.4
run.sh;config_sz660.xml;sz660;output/5-0.5-1.0-1.0-0.2-0.4-0.2;5;0.5;1.0;1.0;0.2;0.4;0.2
run.sh;config_sz661.xml;sz661;output/5-0.5-1.0-1.0-0.0-0.8-0.4;5;0.5;1.0;1.0;0.0;0.8;0.4
run.sh;config_sz662.xml;sz662;output/5-0.5-1.0-1.0-0.0-0.8-0.2;5;0.5;1.0;1.0;0.0;0.8;0.2
run.sh;config_sz663.xml;sz663;output/5-0.5-1.0-1.0-0.0-0.6-0.4;5;0.5;1.0;1.0;0.0;0.6;0.4
run.sh;config_sz664.xml;sz664;output/5-0.5-1.0-1.0-0.0-0.6-0.2;5;0.5;1.0;1.0;0.0;0.6;0.2
run.sh;config_sz665.xml;sz665;output/5-0.5-1.0-1.0-0.0-0.4-0.4;5;0.5;1.0;1.0;0.0;0.4;0.4
run.sh;config_sz666.xml;sz666;output/5-0.5-1.0-1.0-0.0-0.4-0.2;5;0.5;1.0;1.0;0.0;0.4;0.2
run.sh;config_sz667.xml;sz667;output/5-0.5-1.0-0.5-0.4-0.8-0.4;5;0.5;1.0;0.5;0.4;0.8;0.4
run.sh;config_sz668.xml;sz668;output/5-0.5-1.0-0.5-0.4-0.8-0.2;5;0.5;1.0;0.5;0.4;0.8;0.2
run.sh;config_sz669.xml;sz669;output/5-0.5-1.0-0.5-0.4-0.6-0.4;5;0.5;1.0;0.5;0.4;0.6;0.4
run.sh;config_sz670.xml;sz670;output/5-0.5-1.0-0.5-0.4-0.6-0.2;5;0.5;1.0;0.5;0.4;0.6;0.2
run.sh;config_sz671.xml;sz671;output/5-0.5-1.0-0.5-0.4-0.4-0.4;5;0.5;1.0;0.5;0.4;0.4;0.4
run.sh;config_sz672.xml;sz672;output/5-0.5-1.0-0.5-0.4-0.4-0.2;5;0.5;1.0;0.5;0.4;0.4;0.2
run.sh;config_sz673.xml;sz673;output/5-0.5-1.0-0.5-0.2-0.8-0.4;5;0.5;1.0;0.5;0.2;0.8;0.4
run.sh;config_sz674.xml;sz674;output/5-0.5-1.0-0.5-0.2-0.8-0.2;5;0.5;1.0;0.5;0.2;0.8;0.2
run.sh;config_sz675.xml;sz675;output/5-0.5-1.0-0.5-0.2-0.6-0.4;5;0.5;1.0;0.5;0.2;0.6;0.4
run.sh;config_sz676.xml;sz676;output/5-0.5-1.0-0.5-0.2-0.6-0.2;5;0.5;1.0;0.5;0.2;0.6;0.2
run.sh;config_sz677.xml;sz677;output/5-0.5-1.0-0.5-0.2-0.4-0.4;5;0.5;1.0;0.5;0.2;0.4;0.4
run.sh;config_sz678.xml;sz678;output/5-0.5-1.0-0.5-0.2-0.4-0.2;5;0.5;1.0;0.5;0.2;0.4;0.2
run.sh;config_sz679.xml;sz679;output/5-0.5-1.0-0.5-0.0-0.8-0.4;5;0.5;1.0;0.5;0.0;0.8;0.4
run.sh;config_sz680.xml;sz680;output/5-0.5-1.0-0.5-0.0-0.8-0.2;5;0.5;1.0;0.5;0.0;0.8;0.2
run.sh;config_sz681.xml;sz681;output/5-0.5-1.0-0.5-0.0-0.6-0.4;5;0.5;1.0;0.5;0.0;0.6;0.4
run.sh;config_sz682.xml;sz682;output/5-0.5-1.0-0.5-0.0-0.6-0.2;5;0.5;1.0;0.5;0.0;0.6;0.2
run.sh;config_sz683.xml;sz683;output/5-0.5-1.0-0.5-0.0-0.4-0.4;5;0.5;1.0;0.5;0.0;0.4;0.4
run.sh;config_sz684.xml;sz684;output/5-0.5-1.0-0.5-0.0-0.4-0.2;5;0.5;1.0;0.5;0.0;0.4;0.2
run.sh;config_sz685.xml;sz685;output/5-0.5-1.0-0.0-0.4-0.8-0.4;5;0.5;1.0;0.0;0.4;0.8;0.4
run.sh;config_sz686.xml;sz686;output/5-0.5-1.0-0.0-0.4-0.8-0.2;5;0.5;1.0;0.0;0.4;0.8;0.2
run.sh;config_sz687.xml;sz687;output/5-0.5-1.0-0.0-0.4-0.6-0.4;5;0.5;1.0;0.0;0.4;0.6;0.4
run.sh;config_sz688.xml;sz688;output/5-0.5-1.0-0.0-0.4-0.6-0.2;5;0.5;1.0;0.0;0.4;0.6;0.2
run.sh;config_sz689.xml;sz689;output/5-0.5-1.0-0.0-0.4-0.4-0.4;5;0.5;1.0;0.0;0.4;0.4;0.4
run.sh;config_sz690.xml;sz690;output/5-0.5-1.0-0.0-0.4-0.4-0.2;5;0.5;1.0;0.0;0.4;0.4;0.2
run.sh;config_sz691.xml;sz691;output/5-0.5-1.0-0.0-0.2-0.8-0.4;5;0.5;1.0;0.0;0.2;0.8;0.4
run.sh;config_sz692.xml;sz692;output/5-0.5-1.0-0.0-0.2-0.8-0.2;5;0.5;1.0;0.0;0.2;0.8;0.2
run.sh;config_sz693.xml;sz693;output/5-0.5-1.0-0.0-0.2-0.6-0.4;5;0.5;1.0;0.0;0.2;0.6;0.4
run.sh;config_sz694.xml;sz694;output/5-0.5-1.0-0.0-0.2-0.6-0.2;5;0.5;1.0;0.0;0.2;0.6;0.2
run.sh;config_sz695.xml;sz695;output/5-0.5-1.0-0.0-0.2-0.4-0.4;5;0.5;1.0;0.0;0.2;0.4;0.4
run.sh;config_sz696.xml;sz696;output/5-0.5-1.0-0.0-0.2-0.4-0.2;5;0.5;1.0;0.0;0.2;0.4;0.2
run.sh;config_sz697.xml;sz697;output/5-0.5-1.0-0.0-0.0-0.8-0.4;5;0.5;1.0;0.0;0.0;0.8;0.4
run.sh;config_sz698.xml;sz698;output/5-0.5-1.0-0.0-0.0-0.8-0.2;5;0.5;1.0;0.0;0.0;0.8;0.2
run.sh;config_sz699.xml;sz699;output/5-0.5-1.0-0.0-0.0-0.6-0.4;5;0.5;1.0;0.0;0.0;0.6;0.4
run.sh;config_sz700.xml;sz700;output/5-0.5-1.0-0.0-0.0-0.6-0.2;5;0.5;1.0;0.0;0.0;0.6;0.2
run.sh;config_sz701.xml;sz701;output/5-0.5-1.0-0.0-0.0-0.4-0.4;5;0.5;1.0;0.0;0.0;0.4;0.4
run.sh;config_sz702.xml;sz702;output/5-0.5-1.0-0.0-0.0-0.4-0.2;5;0.5;1.0;0.0;0.0;0.4;0.2
run.sh;config_sz703.xml;sz703;output/5-0.5-0.5-1.0-0.4-0.8-0.4;5;0.5;0.5;1.0;0.4;0.8;0.4
run.sh;config_sz704.xml;sz704;output/5-0.5-0.5-1.0-0.4-0.8-0.2;5;0.5;0.5;1.0;0.4;0.8;0.2
run.sh;config_sz705.xml;sz705;output/5-0.5-0.5-1.0-0.4-0.6-0.4;5;0.5;0.5;1.0;0.4;0.6;0.4
run.sh;config_sz706.xml;sz706;output/5-0.5-0.5-1.0-0.4-0.6-0.2;5;0.5;0.5;1.0;0.4;0.6;0.2
run.sh;config_sz707.xml;sz707;output/5-0.5-0.5-1.0-0.4-0.4-0.4;5;0.5;0.5;1.0;0.4;0.4;0.4
run.sh;config_sz708.xml;sz708;output/5-0.5-0.5-1.0-0.4-0.4-0.2;5;0.5;0.5;1.0;0.4;0.4;0.2
run.sh;config_sz709.xml;sz709;output/5-0.5-0.5-1.0-0.2-0.8-0.4;5;0.5;0.5;1.0;0.2;0.8;0.4
run.sh;config_sz710.xml;sz710;output/5-0.5-0.5-1.0-0.2-0.8-0.2;5;0.5;0.5;1.0;0.2;0.8;0.2
run.sh;config_sz711.xml;sz711;output/5-0.5-0.5-1.0-0.2-0.6-0.4;5;0.5;0.5;1.0;0.2;0.6;0.4
run.sh;config_sz712.xml;sz712;output/5-0.5-0.5-1.0-0.2-0.6-0.2;5;0.5;0.5;1.0;0.2;0.6;0.2
run.sh;config_sz713.xml;sz713;output/5-0.5-0.5-1.0-0.2-0.4-0.4;5;0.5;0.5;1.0;0.2;0.4;0.4
run.sh;config_sz714.xml;sz714;output/5-0.5-0.5-1.0-0.2-0.4-0.2;5;0.5;0.5;1.0;0.2;0.4;0.2
run.sh;config_sz715.xml;sz715;output/5-0.5-0.5-1.0-0.0-0.8-0.4;5;0.5;0.5;1.0;0.0;0.8;0.4
run.sh;config_sz716.xml;sz716;output/5-0.5-0.5-1.0-0.0-0.8-0.2;5;0.5;0.5;1.0;0.0;0.8;0.2
run.sh;config_sz717.xml;sz717;output/5-0.5-0.5-1.0-0.0-0.6-0.4;5;0.5;0.5;1.0;0.0;0.6;0.4
run.sh;config_sz718.xml;sz718;output/5-0.5-0.5-1.0-0.0-0.6-0.2;5;0.5;0.5;1.0;0.0;0.6;0.2
run.sh;config_sz719.xml;sz719;output/5-0.5-0.5-1.0-0.0-0.4-0.4;5;0.5;0.5;1.0;0.0;0.4;0.4
run.sh;config_sz720.xml;sz720;output/5-0.5-0.5-1.0-0.0-0.4-0.2;5;0.5;0.5;1.0;0.0;0.4;0.2
run.sh;config_sz721.xml;sz721;output/5-0.5-0.5-0.5-0.4-0.8-0.4;5;0.5;0.5;0.5;0.4;0.8;0.4
run.sh;config_sz722.xml;sz722;output/5-0.5-0.5-0.5-0.4-0.8-0.2;5;0.5;0.5;0.5;0.4;0.8;0.2
run.sh;config_sz723.xml;sz723;output/5-0.5-0.5-0.5-0.4-0.6-0.4;5;0.5;0.5;0.5;0.4;0.6;0.4
run.sh;config_sz724.xml;sz724;output/5-0.5-0.5-0.5-0.4-0.6-0.2;5;0.5;0.5;0.5;0.4;0.6;0.2
run.sh;config_sz725.xml;sz725;output/5-0.5-0.5-0.5-0.4-0.4-0.4;5;0.5;0.5;0.5;0.4;0.4;0.4
run.sh;config_sz726.xml;sz726;output/5-0.5-0.5-0.5-0.4-0.4-0.2;5;0.5;0.5;0.5;0.4;0.4;0.2
run.sh;config_sz727.xml;sz727;output/5-0.5-0.5-0.5-0.2-0.8-0.4;5;0.5;0.5;0.5;0.2;0.8;0.4
run.sh;config_sz728.xml;sz728;output/5-0.5-0.5-0.5-0.2-0.8-0.2;5;0.5;0.5;0.5;0.2;0.8;0.2
run.sh;config_sz729.xml;sz729;output/5-0.5-0.5-0.5-0.2-0.6-0.4;5;0.5;0.5;0.5;0.2;0.6;0.4
run.sh;config_sz730.xml;sz730;output/5-0.5-0.5-0.5-0.2-0.6-0.2;5;0.5;0.5;0.5;0.2;0.6;0.2
run.sh;config_sz731.xml;sz731;output/5-0.5-0.5-0.5-0.2-0.4-0.4;5;0.5;0.5;0.5;0.2;0.4;0.4
run.sh;config_sz732.xml;sz732;output/5-0.5-0.5-0.5-0.2-0.4-0.2;5;0.5;0.5;0.5;0.2;0.4;0.2
run.sh;config_sz733.xml;sz733;output/5-0.5-0.5-0.5-0.0-0.8-0.4;5;0.5;0.5;0.5;0.0;0.8;0.4
run.sh;config_sz734.xml;sz734;output/5-0.5-0.5-0.5-0.0-0.8-0.2;5;0.5;0.5;0.5;0.0;0.8;0.2
run.sh;config_sz735.xml;sz735;output/5-0.5-0.5-0.5-0.0-0.6-0.4;5;0.5;0.5;0.5;0.0;0.6;0.4
run.sh;config_sz736.xml;sz736;output/5-0.5-0.5-0.5-0.0-0.6-0.2;5;0.5;0.5;0.5;0.0;0.6;0.2
run.sh;config_sz737.xml;sz737;output/5-0.5-0.5-0.5-0.0-0.4-0.4;5;0.5;0.5;0.5;0.0;0.4;0.4
run.sh;config_sz738.xml;sz738;output/5-0.5-0.5-0.5-0.0-0.4-0.2;5;0.5;0.5;0.5;0.0;0.4;0.2
run.sh;config_sz739.xml;sz739;output/5-0.5-0.5-0.0-0.4-0.8-0.4;5;0.5;0.5;0.0;0.4;0.8;0.4
run.sh;config_sz740.xml;sz740;output/5-0.5-0.5-0.0-0.4-0.8-0.2;5;0.5;0.5;0.0;0.4;0.8;0.2
run.sh;config_sz741.xml;sz741;output/5-0.5-0.5-0.0-0.4-0.6-0.4;5;0.5;0.5;0.0;0.4;0.6;0.4
run.sh;config_sz742.xml;sz742;output/5-0.5-0.5-0.0-0.4-0.6-0.2;5;0.5;0.5;0.0;0.4;0.6;0.2
run.sh;config_sz743.xml;sz743;output/5-0.5-0.5-0.0-0.4-0.4-0.4;5;0.5;0.5;0.0;0.4;0.4;0.4
run.sh;config_sz744.xml;sz744;output/5-0.5-0.5-0.0-0.4-0.4-0.2;5;0.5;0.5;0.0;0.4;0.4;0.2
run.sh;config_sz745.xml;sz745;output/5-0.5-0.5-0.0-0.2-0.8-0.4;5;0.5;0.5;0.0;0.2;0.8;0.4
run.sh;config_sz746.xml;sz746;output/5-0.5-0.5-0.0-0.2-0.8-0.2;5;0.5;0.5;0.0;0.2;0.8;0.2
run.sh;config_sz747.xml;sz747;output/5-0.5-0.5-0.0-0.2-0.6-0.4;5;0.5;0.5;0.0;0.2;0.6;0.4
run.sh;config_sz748.xml;sz748;output/5-0.5-0.5-0.0-0.2-0.6-0.2;5;0.5;0.5;0.0;0.2;0.6;0.2
run.sh;config_sz749.xml;sz749;output/5-0.5-0.5-0.0-0.2-0.4-0.4;5;0.5;0.5;0.0;0.2;0.4;0.4
run.sh;config_sz750.xml;sz750;output/5-0.5-0.5-0.0-0.2-0.4-0.2;5;0.5;0.5;0.0;0.2;0.4;0.2
run.sh;config_sz751.xml;sz751;output/5-0.5-0.5-0.0-0.0-0.8-0.4;5;0.5;0.5;0.0;0.0;0.8;0.4
run.sh;config_sz752.xml;sz752;output/5-0.5-0.5-0.0-0.0-0.8-0.2;5;0.5;0.5;0.0;0.0;0.8;0.2
run.sh;config_sz753.xml;sz753;output/5-0.5-0.5-0.0-0.0-0.6-0.4;5;0.5;0.5;0.0;0.0;0.6;0.4
run.sh;config_sz754.xml;sz754;output/5-0.5-0.5-0.0-0.0-0.6-0.2;5;0.5;0.5;0.0;0.0;0.6;0.2
run.sh;config_sz755.xml;sz755;output/5-0.5-0.5-0.0-0.0-0.4-0.4;5;0.5;0.5;0.0;0.0;0.4;0.4
